tempo_relativo_s,modelo,categoria_tarefa,repeticao,cpu_percent,ram_process_mb,ram_system_used_mb,gpu_percent,vram_used_mb,gpu_temperature_c,gpu_power_w
36.1448,qwen3.5:latest,analise_codigo,1,59.9,268.12,24160.8,1.0,199.0,64.0,10.05
37.2874,qwen3.5:latest,analise_codigo,1,63.5,268.12,24162.77,0.0,199.0,64.0,10.04
38.4367,qwen3.5:latest,analise_codigo,1,63.2,268.13,24163.88,1.0,199.0,64.0,10.05
0.1161,qwen3.5:latest,analise_codigo,2,0.0,268.14,24159.72,1.0,199.0,64.0,10.05
1.224,qwen3.5:latest,analise_codigo,2,27.7,268.16,24159.36,0.0,199.0,64.0,10.05
2.2946,qwen3.5:latest,analise_codigo,2,20.7,268.16,24175.52,0.0,199.0,64.0,10.05
3.374,qwen3.5:latest,analise_codigo,2,41.3,268.16,24186.96,1.0,199.0,64.0,10.05
4.5002,qwen3.5:latest,analise_codigo,2,62.0,268.16,24192.7,1.0,199.0,64.0,10.05
5.6487,qwen3.5:latest,analise_codigo,2,62.8,268.16,24158.28,1.0,199.0,64.0,10.07
6.8182,qwen3.5:latest,analise_codigo,2,66.2,268.16,24158.03,1.0,199.0,64.0,10.09
7.9902,qwen3.5:latest,analise_codigo,2,64.9,268.16,24154.21,1.0,199.0,64.0,10.1
9.1501,qwen3.5:latest,analise_codigo,2,61.5,268.16,24153.28,0.0,199.0,64.0,10.08
10.3287,qwen3.5:latest,analise_codigo,2,60.8,268.16,24149.75,1.0,199.0,64.0,10.08
11.4857,qwen3.5:latest,analise_codigo,2,65.3,268.16,24148.97,0.0,199.0,64.0,10.08
12.6487,qwen3.5:latest,analise_codigo,2,69.0,268.16,24152.87,1.0,199.0,64.0,10.09
13.8198,qwen3.5:latest,analise_codigo,2,75.7,268.16,24152.89,1.0,199.0,64.0,10.08
15.0037,qwen3.5:latest,analise_codigo,2,74.4,268.16,24153.47,0.0,199.0,64.0,10.09
16.1761,qwen3.5:latest,analise_codigo,2,70.1,268.16,24132.1,1.0,199.0,64.0,10.08
17.334,qwen3.5:latest,analise_codigo,2,70.2,268.16,24131.07,1.0,199.0,64.0,10.07
18.4951,qwen3.5:latest,analise_codigo,2,68.0,268.16,24133.07,1.0,199.0,64.0,10.08
19.6709,qwen3.5:latest,analise_codigo,2,63.7,268.16,24134.86,1.0,199.0,64.0,10.08
20.8352,qwen3.5:latest,analise_codigo,2,61.0,268.16,24134.21,1.0,199.0,64.0,10.08
21.9995,qwen3.5:latest,analise_codigo,2,59.8,268.16,24137.81,0.0,199.0,64.0,10.08
23.157,qwen3.5:latest,analise_codigo,2,67.7,268.16,24137.56,1.0,199.0,64.0,10.06
24.3197,qwen3.5:latest,analise_codigo,2,67.8,268.16,24137.21,0.0,199.0,64.0,10.07
25.4859,qwen3.5:latest,analise_codigo,2,64.2,268.16,24137.48,1.0,199.0,65.0,10.07
26.6553,qwen3.5:latest,analise_codigo,2,66.2,268.16,24138.0,1.0,199.0,64.0,10.08
27.8128,qwen3.5:latest,analise_codigo,2,60.3,268.16,24140.87,1.0,199.0,64.0,10.08
28.9822,qwen3.5:latest,analise_codigo,2,64.9,268.16,24135.7,1.0,199.0,64.0,10.08
30.1537,qwen3.5:latest,analise_codigo,2,66.1,268.16,24134.74,0.0,199.0,64.0,10.09
31.3369,qwen3.5:latest,analise_codigo,2,68.2,268.16,24136.05,0.0,199.0,64.0,10.1
32.5544,qwen3.5:latest,analise_codigo,2,66.5,268.16,24133.76,1.0,199.0,64.0,10.1
33.7359,qwen3.5:latest,analise_codigo,2,71.4,268.16,24167.39,0.0,199.0,65.0,10.11
34.9274,qwen3.5:latest,analise_codigo,2,89.4,268.16,24160.81,0.0,199.0,64.0,10.1
36.094,qwen3.5:latest,analise_codigo,2,81.1,268.16,24185.56,0.0,199.0,64.0,10.09
37.2588,qwen3.5:latest,analise_codigo,2,71.6,268.16,24200.82,1.0,199.0,64.0,10.09
38.4236,qwen3.5:latest,analise_codigo,2,67.5,268.16,24156.71,1.0,199.0,65.0,10.09
0.1338,qwen3.5:latest,analise_codigo,3,61.1,268.17,24153.79,1.0,199.0,64.0,10.09
1.2068,qwen3.5:latest,analise_codigo,3,20.1,268.18,24155.11,0.0,199.0,64.0,10.09
2.3087,qwen3.5:latest,analise_codigo,3,7.1,268.18,24155.81,0.0,199.0,64.0,10.09
3.4009,qwen3.5:latest,analise_codigo,3,31.1,268.18,24155.93,0.0,199.0,64.0,10.07
4.488,qwen3.5:latest,analise_codigo,3,65.6,268.18,24166.52,1.0,199.0,64.0,10.07
5.647,qwen3.5:latest,analise_codigo,3,68.5,268.18,24162.98,0.0,199.0,65.0,10.11
6.8189,qwen3.5:latest,analise_codigo,3,73.8,268.18,24163.15,0.0,199.0,65.0,10.1
8.0086,qwen3.5:latest,analise_codigo,3,75.8,268.18,24164.84,1.0,199.0,65.0,10.09
9.1872,qwen3.5:latest,analise_codigo,3,60.8,268.18,24163.69,0.0,199.0,65.0,10.09
10.349,qwen3.5:latest,analise_codigo,3,63.2,268.18,24163.79,1.0,199.0,65.0,10.1
11.5156,qwen3.5:latest,analise_codigo,3,66.7,268.18,24161.01,0.0,199.0,65.0,10.1
12.6741,qwen3.5:latest,analise_codigo,3,64.4,268.18,24160.04,1.0,199.0,65.0,10.08
13.8399,qwen3.5:latest,analise_codigo,3,64.4,268.18,24164.13,1.0,199.0,65.0,10.09
15.0064,qwen3.5:latest,analise_codigo,3,59.3,268.18,24158.0,1.0,199.0,65.0,10.08
16.1567,qwen3.5:latest,analise_codigo,3,63.9,268.18,24151.7,1.0,199.0,65.0,10.09
17.317,qwen3.5:latest,analise_codigo,3,65.7,268.18,24163.76,0.0,199.0,65.0,10.1
18.4742,qwen3.5:latest,analise_codigo,3,63.2,268.18,24163.41,1.0,199.0,65.0,10.1
19.6505,qwen3.5:latest,analise_codigo,3,67.8,268.18,24163.38,0.0,199.0,64.0,10.12
20.8234,qwen3.5:latest,analise_codigo,3,78.1,268.18,24163.55,0.0,199.0,65.0,10.11
22.1156,qwen3.5:latest,analise_codigo,3,91.2,245.93,24152.6,0.0,199.0,65.0,10.1
23.2826,qwen3.5:latest,analise_codigo,3,92.6,245.93,24119.69,0.0,199.0,65.0,10.1
24.4756,qwen3.5:latest,analise_codigo,3,79.8,245.93,24137.61,1.0,199.0,65.0,10.1
25.6529,qwen3.5:latest,analise_codigo,3,70.1,245.93,24111.14,0.0,199.0,64.0,10.1
26.8324,qwen3.5:latest,analise_codigo,3,77.4,245.93,24124.04,1.0,199.0,64.0,10.09
27.9853,qwen3.5:latest,analise_codigo,3,73.8,245.93,24125.68,1.0,199.0,64.0,10.09
29.1498,qwen3.5:latest,analise_codigo,3,71.1,245.93,24095.91,1.0,199.0,65.0,10.09
30.3143,qwen3.5:latest,analise_codigo,3,61.7,245.93,24098.99,1.0,199.0,65.0,10.1
31.4833,qwen3.5:latest,analise_codigo,3,61.6,245.93,24099.07,0.0,199.0,65.0,10.1
32.6434,qwen3.5:latest,analise_codigo,3,63.7,245.94,24099.71,1.0,199.0,64.0,10.11
33.8043,qwen3.5:latest,analise_codigo,3,65.1,245.94,24094.72,1.0,199.0,65.0,10.1
34.9659,qwen3.5:latest,analise_codigo,3,73.1,245.92,24103.21,1.0,199.0,65.0,10.1
36.1411,qwen3.5:latest,analise_codigo,3,74.9,245.92,24101.54,0.0,199.0,65.0,10.1
37.3173,qwen3.5:latest,analise_codigo,3,70.7,245.92,24098.63,1.0,199.0,64.0,10.09
38.4764,qwen3.5:latest,analise_codigo,3,71.7,245.93,24088.65,1.0,199.0,65.0,10.09
0.1233,qwen3.5:latest,raciocinio_logico_curto,1,0.0,245.95,24105.35,1.0,199.0,64.0,10.03
1.1921,qwen3.5:latest,raciocinio_logico_curto,1,28.2,245.96,24128.59,0.0,199.0,64.0,10.03
2.2732,qwen3.5:latest,raciocinio_logico_curto,1,22.8,245.96,24131.93,0.0,199.0,64.0,10.02
3.3571,qwen3.5:latest,raciocinio_logico_curto,1,33.2,245.96,24198.88,0.0,199.0,64.0,10.01
4.4883,qwen3.5:latest,raciocinio_logico_curto,1,59.4,245.96,24183.98,1.0,199.0,64.0,10.02
5.6425,qwen3.5:latest,raciocinio_logico_curto,1,62.0,245.96,24180.55,1.0,199.0,64.0,10.04
6.8054,qwen3.5:latest,raciocinio_logico_curto,1,59.5,245.96,24178.44,0.0,199.0,64.0,10.05
7.9799,qwen3.5:latest,raciocinio_logico_curto,1,65.4,245.96,24182.71,1.0,199.0,64.0,10.04
9.1417,qwen3.5:latest,raciocinio_logico_curto,1,66.7,245.96,24178.16,0.0,199.0,64.0,10.03
10.3028,qwen3.5:latest,raciocinio_logico_curto,1,63.4,245.96,24174.66,1.0,199.0,64.0,10.04
11.4576,qwen3.5:latest,raciocinio_logico_curto,1,67.9,245.96,24170.32,1.0,199.0,64.0,10.05
12.6701,qwen3.5:latest,raciocinio_logico_curto,1,74.5,245.96,24174.02,1.0,199.0,64.0,10.03
13.8339,qwen3.5:latest,raciocinio_logico_curto,1,75.7,245.96,24171.83,0.0,199.0,64.0,10.05
14.9957,qwen3.5:latest,raciocinio_logico_curto,1,74.0,245.96,24177.14,1.0,199.0,64.0,10.04
16.1627,qwen3.5:latest,raciocinio_logico_curto,1,67.2,245.96,24170.2,1.0,199.0,64.0,10.04
17.3194,qwen3.5:latest,raciocinio_logico_curto,1,63.5,245.96,24174.23,1.0,199.0,64.0,10.04
18.4578,qwen3.5:latest,raciocinio_logico_curto,1,60.6,245.96,24175.36,0.0,199.0,64.0,10.03
19.6306,qwen3.5:latest,raciocinio_logico_curto,1,62.5,245.96,24175.22,1.0,199.0,64.0,10.05
20.7782,qwen3.5:latest,raciocinio_logico_curto,1,67.4,245.96,24176.34,1.0,199.0,64.0,10.06
21.9468,qwen3.5:latest,raciocinio_logico_curto,1,64.8,245.96,24175.02,0.0,199.0,64.0,10.06
23.1033,qwen3.5:latest,raciocinio_logico_curto,1,61.0,245.96,24179.44,1.0,199.0,64.0,10.06
24.2814,qwen3.5:latest,raciocinio_logico_curto,1,62.8,245.96,24170.38,0.0,199.0,64.0,10.07
25.4494,qwen3.5:latest,raciocinio_logico_curto,1,75.5,245.96,24188.11,1.0,199.0,64.0,10.07
26.6158,qwen3.5:latest,raciocinio_logico_curto,1,65.9,245.97,24192.11,1.0,199.0,64.0,10.07
27.7847,qwen3.5:latest,raciocinio_logico_curto,1,65.6,245.97,24191.95,1.0,199.0,64.0,10.07
28.9495,qwen3.5:latest,raciocinio_logico_curto,1,64.3,245.97,24193.2,0.0,199.0,64.0,10.08
30.1089,qwen3.5:latest,raciocinio_logico_curto,1,61.2,245.97,24182.18,1.0,199.0,64.0,10.08
31.2664,qwen3.5:latest,raciocinio_logico_curto,1,75.5,245.97,24196.63,0.0,199.0,64.0,10.06
32.4497,qwen3.5:latest,raciocinio_logico_curto,1,83.0,245.97,24221.42,0.0,199.0,64.0,10.06
33.6284,qwen3.5:latest,raciocinio_logico_curto,1,93.9,245.98,24229.27,0.0,199.0,64.0,10.06
34.8103,qwen3.5:latest,raciocinio_logico_curto,1,70.9,245.98,24232.42,0.0,199.0,64.0,10.06
35.9757,qwen3.5:latest,raciocinio_logico_curto,1,69.6,245.98,24241.98,1.0,199.0,64.0,10.06
37.1311,qwen3.5:latest,raciocinio_logico_curto,1,68.0,245.98,24203.94,0.0,199.0,64.0,10.07
38.2998,qwen3.5:latest,raciocinio_logico_curto,1,61.4,245.98,24207.69,1.0,199.0,64.0,10.07
0.1317,qwen3.5:latest,raciocinio_logico_curto,2,0.0,246.0,24202.47,1.0,199.0,64.0,10.06
1.2205,qwen3.5:latest,raciocinio_logico_curto,2,21.3,246.01,24197.63,0.0,199.0,64.0,10.07
2.3067,qwen3.5:latest,raciocinio_logico_curto,2,17.7,246.01,24205.51,0.0,199.0,64.0,10.09
3.4,qwen3.5:latest,raciocinio_logico_curto,2,40.4,246.01,24203.16,0.0,199.0,64.0,10.07
4.4929,qwen3.5:latest,raciocinio_logico_curto,2,68.3,246.01,24199.55,1.0,199.0,64.0,10.07
5.6467,qwen3.5:latest,raciocinio_logico_curto,2,69.4,246.01,24194.09,1.0,199.0,65.0,10.09
6.8137,qwen3.5:latest,raciocinio_logico_curto,2,72.8,246.01,24197.85,0.0,199.0,65.0,10.1
7.9691,qwen3.5:latest,raciocinio_logico_curto,2,67.4,246.01,24194.49,0.0,199.0,65.0,10.09
9.1341,qwen3.5:latest,raciocinio_logico_curto,2,63.5,246.01,24198.59,1.0,199.0,65.0,10.08
10.296,qwen3.5:latest,raciocinio_logico_curto,2,62.7,246.01,24198.76,0.0,199.0,64.0,10.09
11.4661,qwen3.5:latest,raciocinio_logico_curto,2,61.9,246.01,24195.76,1.0,199.0,64.0,10.07
12.6275,qwen3.5:latest,raciocinio_logico_curto,2,62.5,246.01,24192.25,0.0,199.0,65.0,10.08
13.7939,qwen3.5:latest,raciocinio_logico_curto,2,65.9,246.01,24198.93,1.0,199.0,64.0,10.1
14.9507,qwen3.5:latest,raciocinio_logico_curto,2,63.6,246.01,24195.19,0.0,199.0,65.0,10.1
16.1152,qwen3.5:latest,raciocinio_logico_curto,2,59.4,246.01,24194.55,0.0,199.0,64.0,10.08
17.2777,qwen3.5:latest,raciocinio_logico_curto,2,60.3,246.01,24194.86,1.0,199.0,64.0,10.09
18.425,qwen3.5:latest,raciocinio_logico_curto,2,64.6,246.01,24196.8,0.0,199.0,64.0,10.09
19.5902,qwen3.5:latest,raciocinio_logico_curto,2,63.0,246.01,24190.37,1.0,199.0,65.0,10.09
20.8144,qwen3.5:latest,raciocinio_logico_curto,2,68.1,246.01,24189.58,1.0,199.0,64.0,10.09
21.9919,qwen3.5:latest,raciocinio_logico_curto,2,68.0,246.01,24193.51,1.0,199.0,64.0,10.1
23.1563,qwen3.5:latest,raciocinio_logico_curto,2,77.0,246.01,24218.39,1.0,199.0,64.0,10.1
24.3143,qwen3.5:latest,raciocinio_logico_curto,2,77.6,246.01,24202.39,0.0,199.0,65.0,10.09
25.4972,qwen3.5:latest,raciocinio_logico_curto,2,82.4,246.01,24212.11,1.0,199.0,65.0,10.11
26.6509,qwen3.5:latest,raciocinio_logico_curto,2,69.7,246.01,24210.63,0.0,199.0,65.0,10.11
27.8097,qwen3.5:latest,raciocinio_logico_curto,2,64.7,246.01,24180.79,1.0,199.0,64.0,10.12
28.9676,qwen3.5:latest,raciocinio_logico_curto,2,63.8,246.01,24173.09,0.0,199.0,64.0,10.1
30.1181,qwen3.5:latest,raciocinio_logico_curto,2,64.8,246.01,24180.41,1.0,199.0,65.0,10.11
31.2824,qwen3.5:latest,raciocinio_logico_curto,2,63.9,246.01,24180.39,1.0,199.0,65.0,10.1
32.4431,qwen3.5:latest,raciocinio_logico_curto,2,64.1,246.01,24178.29,1.0,199.0,65.0,10.1
33.6036,qwen3.5:latest,raciocinio_logico_curto,2,67.2,246.01,24177.23,1.0,199.0,65.0,10.1
34.7826,qwen3.5:latest,raciocinio_logico_curto,2,72.8,246.02,24175.06,1.0,199.0,64.0,10.09
35.9665,qwen3.5:latest,raciocinio_logico_curto,2,74.7,246.02,24176.71,0.0,199.0,64.0,10.09
37.1107,qwen3.5:latest,raciocinio_logico_curto,2,70.4,246.02,24175.77,1.0,199.0,65.0,10.09
38.2778,qwen3.5:latest,raciocinio_logico_curto,2,66.6,246.02,24177.56,0.0,199.0,65.0,10.11
0.1419,qwen3.5:latest,raciocinio_logico_curto,3,0.0,246.02,24183.36,0.0,199.0,64.0,10.11
1.2276,qwen3.5:latest,raciocinio_logico_curto,3,18.1,246.04,24172.4,0.0,199.0,64.0,10.11
2.2878,qwen3.5:latest,raciocinio_logico_curto,3,9.6,246.04,24171.74,0.0,199.0,64.0,10.09
3.3719,qwen3.5:latest,raciocinio_logico_curto,3,34.0,246.04,24169.63,0.0,199.0,64.0,10.08
4.4556,qwen3.5:latest,raciocinio_logico_curto,3,58.4,246.04,24169.71,1.0,199.0,64.0,10.06
5.607,qwen3.5:latest,raciocinio_logico_curto,3,61.2,246.04,24170.72,0.0,199.0,65.0,10.1
6.78,qwen3.5:latest,raciocinio_logico_curto,3,63.0,246.04,24173.14,0.0,199.0,65.0,10.12
7.9642,qwen3.5:latest,raciocinio_logico_curto,3,62.2,246.04,24172.64,1.0,199.0,65.0,10.12
9.1334,qwen3.5:latest,raciocinio_logico_curto,3,63.4,246.04,24169.48,1.0,199.0,65.0,10.13
10.3067,qwen3.5:latest,raciocinio_logico_curto,3,65.0,246.04,24178.45,0.0,199.0,65.0,10.13
11.4531,qwen3.5:latest,raciocinio_logico_curto,3,66.1,246.04,24177.88,0.0,199.0,65.0,10.13
12.6543,qwen3.5:latest,raciocinio_logico_curto,3,66.2,246.04,24169.27,0.0,199.0,65.0,10.13
13.9772,qwen3.5:latest,raciocinio_logico_curto,3,79.7,246.04,24186.8,0.0,199.0,65.0,10.13
15.185,qwen3.5:latest,raciocinio_logico_curto,3,87.7,246.04,24220.57,0.0,199.0,65.0,10.12
16.3563,qwen3.5:latest,raciocinio_logico_curto,3,93.3,246.04,24207.69,0.0,199.0,65.0,10.12
17.7767,qwen3.5:latest,raciocinio_logico_curto,3,99.0,246.04,24266.16,0.0,199.0,65.0,10.11
19.1408,qwen3.5:latest,raciocinio_logico_curto,3,85.3,246.04,24284.44,0.0,199.0,65.0,10.12
20.3552,qwen3.5:latest,raciocinio_logico_curto,3,87.7,246.04,24303.9,0.0,199.0,65.0,10.12
21.6486,qwen3.5:latest,raciocinio_logico_curto,3,81.1,246.04,24255.18,0.0,199.0,65.0,10.14
23.4031,qwen3.5:latest,raciocinio_logico_curto,3,83.9,246.04,24337.75,0.0,199.0,65.0,10.12
24.7677,qwen3.5:latest,raciocinio_logico_curto,3,83.9,246.04,24494.87,0.0,199.0,65.0,10.12
26.2487,qwen3.5:latest,raciocinio_logico_curto,3,83.3,246.04,24547.43,0.0,199.0,65.0,10.12
27.557,qwen3.5:latest,raciocinio_logico_curto,3,85.5,246.04,24481.64,0.0,199.0,65.0,10.14
28.7458,qwen3.5:latest,raciocinio_logico_curto,3,90.0,246.04,24492.48,0.0,199.0,65.0,10.11
29.9431,qwen3.5:latest,raciocinio_logico_curto,3,85.1,246.04,24480.94,0.0,199.0,65.0,10.13
31.13,qwen3.5:latest,raciocinio_logico_curto,3,75.5,246.04,24471.79,1.0,199.0,65.0,10.14
32.2969,qwen3.5:latest,raciocinio_logico_curto,3,86.7,246.04,24375.86,0.0,199.0,65.0,10.14
33.5094,qwen3.5:latest,raciocinio_logico_curto,3,68.7,246.04,24382.16,1.0,199.0,65.0,10.15
34.672,qwen3.5:latest,raciocinio_logico_curto,3,67.3,246.04,24354.38,1.0,199.0,65.0,10.14
35.835,qwen3.5:latest,raciocinio_logico_curto,3,65.2,246.04,24351.07,0.0,199.0,65.0,10.13
36.984,qwen3.5:latest,raciocinio_logico_curto,3,62.9,246.04,24307.97,1.0,199.0,65.0,10.11
38.1415,qwen3.5:latest,raciocinio_logico_curto,3,62.3,246.04,24295.2,0.0,199.0,65.0,10.11
39.3301,qwen3.5:latest,raciocinio_logico_curto,3,59.1,246.04,24297.43,1.0,199.0,65.0,10.12
40.7095,qwen3.5:latest,raciocinio_logico_curto,3,70.0,246.04,24299.12,0.0,199.0,65.0,10.14
41.8824,qwen3.5:latest,raciocinio_logico_curto,3,72.7,246.04,24303.01,0.0,199.0,65.0,10.15
43.0576,qwen3.5:latest,raciocinio_logico_curto,3,81.4,246.04,24294.98,0.0,199.0,65.0,10.15
0.1745,qwen3.5:latest,hardware_ia_local,1,0.0,246.05,24387.94,0.0,199.0,64.0,10.05
1.3427,qwen3.5:latest,hardware_ia_local,1,52.6,246.07,24405.92,0.0,199.0,64.0,10.06
2.4312,qwen3.5:latest,hardware_ia_local,1,48.8,246.07,24451.22,0.0,199.0,64.0,10.06
3.5253,qwen3.5:latest,hardware_ia_local,1,46.2,246.07,24488.1,0.0,199.0,64.0,10.04
4.6953,qwen3.5:latest,hardware_ia_local,1,74.4,246.07,24504.03,1.0,199.0,64.0,10.04
6.1016,qwen3.5:latest,hardware_ia_local,1,79.7,246.07,24476.04,0.0,199.0,64.0,10.07
7.3347,qwen3.5:latest,hardware_ia_local,1,80.8,246.07,24510.28,1.0,199.0,64.0,10.06
8.5165,qwen3.5:latest,hardware_ia_local,1,76.6,246.07,24460.61,0.0,199.0,64.0,10.07
9.6987,qwen3.5:latest,hardware_ia_local,1,86.3,246.07,24465.32,1.0,199.0,64.0,10.07
10.8836,qwen3.5:latest,hardware_ia_local,1,77.5,246.07,24442.35,1.0,199.0,64.0,10.06
12.0408,qwen3.5:latest,hardware_ia_local,1,70.6,246.07,24443.04,0.0,199.0,64.0,10.07
13.2529,qwen3.5:latest,hardware_ia_local,1,81.4,246.07,24454.67,0.0,199.0,64.0,10.07
14.4402,qwen3.5:latest,hardware_ia_local,1,79.2,246.07,24467.92,0.0,199.0,64.0,10.07
15.6219,qwen3.5:latest,hardware_ia_local,1,73.0,246.07,24459.14,0.0,199.0,64.0,10.06
16.7902,qwen3.5:latest,hardware_ia_local,1,73.8,246.07,24367.93,1.0,199.0,64.0,10.05
17.9811,qwen3.5:latest,hardware_ia_local,1,74.5,246.07,24366.52,1.0,199.0,64.0,10.06
19.1458,qwen3.5:latest,hardware_ia_local,1,79.0,246.07,24341.44,1.0,199.0,64.0,10.07
20.3305,qwen3.5:latest,hardware_ia_local,1,80.4,246.07,24320.62,0.0,199.0,64.0,10.05
21.5193,qwen3.5:latest,hardware_ia_local,1,72.6,246.07,24333.02,1.0,199.0,64.0,10.06
22.706,qwen3.5:latest,hardware_ia_local,1,66.8,246.07,24334.2,0.0,199.0,64.0,10.05
23.8845,qwen3.5:latest,hardware_ia_local,1,69.8,246.07,24331.13,1.0,199.0,64.0,10.05
25.0613,qwen3.5:latest,hardware_ia_local,1,71.1,246.07,24334.56,1.0,199.0,64.0,10.05
26.2527,qwen3.5:latest,hardware_ia_local,1,80.5,246.07,24334.89,0.0,199.0,64.0,10.05
27.4421,qwen3.5:latest,hardware_ia_local,1,80.1,246.08,24337.52,1.0,199.0,64.0,10.05
28.6622,qwen3.5:latest,hardware_ia_local,1,75.2,246.08,24340.04,0.0,199.0,64.0,10.05
29.8421,qwen3.5:latest,hardware_ia_local,1,84.9,246.08,24348.98,0.0,199.0,64.0,10.04
31.0192,qwen3.5:latest,hardware_ia_local,1,69.5,246.08,24359.56,0.0,199.0,64.0,10.02
32.1861,qwen3.5:latest,hardware_ia_local,1,71.4,246.08,24385.07,1.0,199.0,64.0,10.04
33.3468,qwen3.5:latest,hardware_ia_local,1,72.0,246.08,24332.62,0.0,199.0,64.0,10.04
34.5294,qwen3.5:latest,hardware_ia_local,1,70.1,246.08,24331.61,0.0,199.0,64.0,10.05
35.7189,qwen3.5:latest,hardware_ia_local,1,72.8,246.08,24330.69,1.0,199.0,64.0,10.06
36.8928,qwen3.5:latest,hardware_ia_local,1,74.0,246.08,24309.43,1.0,199.0,64.0,10.04
38.1235,qwen3.5:latest,hardware_ia_local,1,84.6,246.08,24320.1,0.0,199.0,64.0,10.02
39.2781,qwen3.5:latest,hardware_ia_local,1,83.5,246.08,24367.66,1.0,199.0,64.0,10.03
40.4706,qwen3.5:latest,hardware_ia_local,1,82.8,246.08,24443.7,0.0,199.0,64.0,10.04
41.6562,qwen3.5:latest,hardware_ia_local,1,79.0,246.08,24515.5,1.0,199.0,64.0,10.03
42.8645,qwen3.5:latest,hardware_ia_local,1,80.4,246.08,24555.57,0.0,199.0,64.0,10.03
44.0404,qwen3.5:latest,hardware_ia_local,1,80.8,246.08,24606.27,0.0,199.0,64.0,10.04
0.1009,qwen3.5:latest,hardware_ia_local,2,0.0,246.1,24619.77,0.0,199.0,64.0,10.04
1.2081,qwen3.5:latest,hardware_ia_local,2,38.7,246.12,24687.91,0.0,199.0,64.0,10.04
2.2897,qwen3.5:latest,hardware_ia_local,2,35.2,246.12,24706.63,0.0,199.0,64.0,10.03
3.5306,qwen3.5:latest,hardware_ia_local,2,43.9,246.12,24719.15,1.0,199.0,64.0,10.03
4.7126,qwen3.5:latest,hardware_ia_local,2,78.7,246.12,24729.82,1.0,199.0,64.0,10.04
5.9372,qwen3.5:latest,hardware_ia_local,2,78.7,246.12,24724.2,1.0,199.0,64.0,10.05
7.1219,qwen3.5:latest,hardware_ia_local,2,76.3,246.12,24721.98,0.0,199.0,64.0,10.04
8.2967,qwen3.5:latest,hardware_ia_local,2,75.1,246.12,24727.6,1.0,199.0,64.0,10.03
9.5062,qwen3.5:latest,hardware_ia_local,2,78.1,246.12,24730.55,0.0,199.0,64.0,10.04
10.6984,qwen3.5:latest,hardware_ia_local,2,79.7,246.1,24720.45,1.0,199.0,64.0,10.04
11.8807,qwen3.5:latest,hardware_ia_local,2,79.7,246.1,24720.47,0.0,199.0,64.0,10.05
13.1897,qwen3.5:latest,hardware_ia_local,2,81.1,246.1,24724.7,0.0,199.0,64.0,10.04
14.3918,qwen3.5:latest,hardware_ia_local,2,81.5,246.1,24720.07,0.0,199.0,64.0,10.05
15.557,qwen3.5:latest,hardware_ia_local,2,83.8,246.1,24720.87,0.0,199.0,64.0,10.04
16.7487,qwen3.5:latest,hardware_ia_local,2,81.7,246.12,24735.55,0.0,199.0,64.0,10.05
17.9125,qwen3.5:latest,hardware_ia_local,2,76.1,246.12,24725.72,0.0,199.0,64.0,10.05
19.1363,qwen3.5:latest,hardware_ia_local,2,75.6,246.12,24716.99,0.0,199.0,64.0,10.05
20.362,qwen3.5:latest,hardware_ia_local,2,78.2,246.12,24730.01,0.0,199.0,64.0,10.04
21.5569,qwen3.5:latest,hardware_ia_local,2,81.5,246.12,24736.45,1.0,199.0,64.0,10.04
22.7396,qwen3.5:latest,hardware_ia_local,2,68.9,246.12,24731.71,1.0,199.0,63.0,10.05
23.9378,qwen3.5:latest,hardware_ia_local,2,67.5,246.12,24739.12,0.0,199.0,64.0,10.03
25.1264,qwen3.5:latest,hardware_ia_local,2,71.3,246.12,24737.5,1.0,199.0,64.0,10.03
26.2956,qwen3.5:latest,hardware_ia_local,2,74.3,246.12,24746.26,1.0,199.0,64.0,10.03
27.4815,qwen3.5:latest,hardware_ia_local,2,70.9,246.12,24738.34,1.0,199.0,64.0,10.05
28.6922,qwen3.5:latest,hardware_ia_local,2,78.9,246.12,24707.54,0.0,199.0,64.0,10.04
30.0407,qwen3.5:latest,hardware_ia_local,2,78.4,246.12,24679.24,0.0,199.0,64.0,10.04
31.216,qwen3.5:latest,hardware_ia_local,2,76.3,246.12,24563.16,1.0,199.0,64.0,10.03
32.3736,qwen3.5:latest,hardware_ia_local,2,70.0,246.12,24501.75,1.0,199.0,64.0,10.03
33.5604,qwen3.5:latest,hardware_ia_local,2,66.7,246.12,24509.07,0.0,199.0,64.0,10.02
34.7109,qwen3.5:latest,hardware_ia_local,2,62.6,246.12,24504.71,1.0,199.0,64.0,10.03
35.86,qwen3.5:latest,hardware_ia_local,2,58.8,246.12,24505.85,0.0,199.0,64.0,10.04
37.028,qwen3.5:latest,hardware_ia_local,2,62.5,246.12,24505.09,1.0,199.0,64.0,10.02
38.1784,qwen3.5:latest,hardware_ia_local,2,68.4,246.12,24502.82,0.0,199.0,64.0,10.03
39.3428,qwen3.5:latest,hardware_ia_local,2,64.7,246.12,24498.69,1.0,199.0,64.0,10.04
40.5194,qwen3.5:latest,hardware_ia_local,2,59.0,246.12,24502.78,0.0,199.0,64.0,10.04
41.6814,qwen3.5:latest,hardware_ia_local,2,64.0,246.12,24505.19,0.0,199.0,64.0,10.06
0.1297,qwen3.5:latest,hardware_ia_local,3,0.0,246.12,24507.25,1.0,199.0,64.0,10.05
